2	106	0	157.0	109.0	110.0
2	107	0	107.0	55.0	51.0
2	1001	0	124.0	106.0	105.0
4	605	0	60.0	49.0	33.0
4	606	0	70.0	53.0	46.0
294	93	0	172.0	196.0	153.0
347	110	0	190.0	213.0	171.0
374	109	0	165.0	192.0	139.0
378	138	0	196.0	222.0	180.0
382	142	0	151.0	174.0	129.0
396	656	0	206.0	229.0	194.0
397	651	0	187.0	219.0	164.0
397	652	0	166.0	207.0	135.0
397	653	0	185.0	222.0	168.0
397	654	0	199.0	231.0	182.0
397	655	0	203.0	231.0	188.0
398	112	0	197.0	224.0	182.0
398	649	0	206.0	236.0	193.0
398	650	0	197.0	230.0	178.0
399	644	0	190.0	227.0	167.0
399	645	0	150.0	197.0	116.0
400	643	0	134.0	179.0	107.0
400	658	0	179.0	217.0	154.0
446	154	0	168.0	193.0	151.0
449	112	0	200.0	228.0	186.0
452	112	0	180.0	210.0	162.0
486	113	0	188.0	217.0	169.0
487	113	0	181.0	199.0	157.0
498	166	0	193.0	227.0	177.0
532	1183	0	222.0	240.0	215.0
532	1184	0	229.0	240.0	222.0
532	1185	0	232.0	240.0	224.0
532	1186	0	232.0	240.0	224.0
532	1187	0	233.0	240.0	224.0
532	1188	0	232.0	240.0	224.0
532	1189	0	233.0	241.0	224.0
532	1190	0	232.0	241.0	224.0
532	1191	0	231.0	241.0	223.0
532	1192	0	232.0	240.0	224.0
532	1193	0	233.0	241.0	224.0
532	1194	0	233.0	242.0	224.0
532	1195	0	232.0	240.0	223.0
532	1196	0	232.0	240.0	224.0
532	1197	0	232.0	241.0	223.0
532	1198	0	231.0	241.0	224.0
532	1199	0	232.0	241.0	225.0
532	1200	0	233.0	241.0	225.0
532	1201	0	232.0	240.0	223.0
532	1202	0	233.0	241.0	224.0
532	1203	0	233.0	241.0	224.0
532	1204	0	232.0	240.0	224.0
532	1205	0	232.0	240.0	224.0
532	1206	0	232.0	241.0	224.0
532	1207	0	232.0	241.0	225.0
532	1208	0	232.0	240.0	224.0
532	1209	0	231.0	240.0	225.0
532	1210	0	232.0	241.0	225.0
532	1211	0	233.0	241.0	225.0
532	1212	0	232.0	241.0	223.0
532	1213	0	232.0	241.0	224.0
532	1214	0	233.0	242.0	224.0
532	1215	0	232.0	241.0	224.0
533	1183	0	222.0	240.0	215.0
533	1184	0	231.0	241.0	223.0
533	1185	0	234.0	241.0	226.0
533	1186	0	234.0	240.0	224.0
533	1187	0	234.0	241.0	225.0
533	1188	0	233.0	240.0	225.0
533	1189	0	234.0	241.0	225.0
533	1190	0	233.0	241.0	225.0
533	1191	0	233.0	241.0	224.0
533	1192	0	233.0	241.0	224.0
533	1193	0	232.0	241.0	224.0
533	1194	0	233.0	241.0	223.0
533	1195	0	233.0	241.0	224.0
533	1196	0	233.0	241.0	223.0
533	1197	0	233.0	240.0	223.0
533	1198	0	233.0	241.0	224.0
533	1199	0	234.0	241.0	224.0
533	1200	0	233.0	241.0	224.0
533	1201	0	234.0	241.0	224.0
533	1202	0	234.0	241.0	225.0
533	1203	0	234.0	241.0	225.0
533	1204	0	233.0	240.0	225.0
533	1205	0	234.0	241.0	225.0
533	1206	0	233.0	241.0	225.0
533	1207	0	233.0	240.0	224.0
533	1208	0	233.0	241.0	225.0
533	1209	0	233.0	241.0	225.0
533	1210	0	234.0	241.0	224.0
533	1211	0	234.0	241.0	224.0
533	1212	0	234.0	241.0	225.0
533	1213	0	234.0	241.0	225.0
533	1214	0	235.0	242.0	224.0
533	1215	0	234.0	241.0	225.0
534	1184	0	231.0	241.0	223.0
534	1185	0	233.0	241.0	225.0
534	1186	0	235.0	241.0	226.0
534	1187	0	234.0	241.0	226.0
534	1188	0	233.0	240.0	224.0
534	1189	0	232.0	241.0	222.0
534	1190	0	231.0	241.0	221.0
534	1191	0	231.0	242.0	221.0
534	1192	0	230.0	241.0	220.0
534	1193	0	230.0	241.0	220.0
534	1194	0	231.0	241.0	220.0
534	1195	0	230.0	241.0	221.0
534	1196	0	230.0	241.0	220.0
534	1197	0	230.0	241.0	220.0
534	1198	0	231.0	241.0	221.0
534	1199	0	230.0	241.0	220.0
534	1200	0	231.0	241.0	221.0
534	1201	0	231.0	241.0	221.0
534	1202	0	230.0	241.0	221.0
534	1203	0	230.0	241.0	221.0
534	1204	0	230.0	240.0	222.0
534	1205	0	230.0	240.0	220.0
534	1206	0	231.0	241.0	221.0
534	1207	0	231.0	241.0	222.0
534	1208	0	231.0	241.0	221.0
534	1209	0	231.0	241.0	221.0
534	1210	0	231.0	241.0	221.0
534	1211	0	232.0	241.0	221.0
534	1212	0	233.0	241.0	222.0
534	1213	0	233.0	241.0	223.0
534	1214	0	234.0	242.0	225.0
534	1215	0	234.0	242.0	225.0
535	1183	0	225.0	240.0	217.0
535	1184	0	233.0	241.0	225.0
535	1185	0	235.0	241.0	225.0
535	1186	0	234.0	241.0	225.0
535	1187	0	233.0	240.0	223.0
535	1188	0	226.0	240.0	214.0
535	1189	0	211.0	241.0	190.0
535	1190	0	200.0	241.0	179.0
535	1191	0	199.0	241.0	179.0
535	1192	0	198.0	241.0	179.0
535	1193	0	199.0	241.0	179.0
535	1194	0	199.0	241.0	179.0
535	1195	0	199.0	241.0	181.0
535	1196	0	200.0	241.0	181.0
535	1197	0	198.0	241.0	179.0
535	1198	0	199.0	241.0	180.0
535	1199	0	202.0	242.0	181.0
535	1200	0	201.0	241.0	181.0
535	1201	0	201.0	240.0	184.0
535	1202	0	202.0	241.0	182.0
535	1203	0	202.0	241.0	184.0
535	1204	0	203.0	240.0	184.0
535	1205	0	202.0	240.0	183.0
535	1206	0	204.0	241.0	185.0
535	1207	0	203.0	241.0	185.0
535	1208	0	204.0	241.0	184.0
535	1209	0	203.0	241.0	185.0
535	1210	0	204.0	241.0	185.0
535	1211	0	207.0	241.0	189.0
535	1212	0	216.0	241.0	203.0
535	1213	0	228.0	242.0	217.0
535	1214	0	232.0	241.0	222.0
535	1215	0	234.0	241.0	225.0
536	1184	0	231.0	240.0	223.0
536	1185	0	234.0	241.0	226.0
536	1186	0	234.0	241.0	226.0
536	1187	0	225.0	240.0	214.0
536	1188	0	166.0	213.0	125.0
