2	178	7	138.0	105.0	90.0
2	179	7	37.0	5.0	5.0
4	1053	7	41.0	23.0	9.0
4	1070	7	37.0	7.0	5.0
5	34	7	34.0	19.0	5.0
5	1054	7	38.0	12.0	9.0
6	153	7	34.0	5.0	5.0
6	375	7	32.0	5.0	5.0
6	429	7	34.0	16.0	5.0
6	906	7	37.0	30.0	5.0
6	1054	7	38.0	5.0	5.0
8	894	7	32.0	5.0	5.0
8	979	7	37.0	15.0	5.0
270	1112	7	77.0	66.0	49.0
520	1038	7	104.0	96.0	76.0
521	1038	7	106.0	103.0	78.0
522	1038	7	103.0	97.0	73.0
523	1038	7	102.0	95.0	72.0
524	1038	7	100.0	92.0	70.0
525	1038	7	98.0	91.0	69.0
526	1038	7	97.0	88.0	66.0
527	1038	7	95.0	85.0	66.0
528	1038	7	95.0	84.0	65.0
529	1038	7	96.0	84.0	66.0
530	1038	7	97.0	85.0	66.0
530	1196	7	151.0	132.0	141.0
531	1038	7	94.0	84.0	62.0
531	1126	7	87.0	78.0	57.0
531	1134	7	95.0	85.0	72.0
531	1163	7	228.0	240.0	222.0
531	1164	7	229.0	241.0	224.0
531	1165	7	229.0	240.0	223.0
531	1166	7	229.0	241.0	222.0
531	1167	7	228.0	240.0	222.0
531	1169	7	228.0	241.0	223.0
531	1170	7	228.0	240.0	223.0
531	1172	7	227.0	240.0	222.0
531	1173	7	229.0	241.0	223.0
531	1174	7	228.0	240.0	223.0
531	1175	7	228.0	240.0	223.0
531	1176	7	228.0	241.0	223.0
531	1177	7	227.0	240.0	222.0
531	1182	7	228.0	241.0	223.0
531	1185	7	227.0	240.0	222.0
531	1186	7	227.0	240.0	222.0
531	1187	7	228.0	240.0	223.0
531	1188	7	227.0	240.0	222.0
531	1189	7	228.0	241.0	223.0
531	1190	7	228.0	241.0	223.0
531	1191	7	227.0	240.0	222.0
531	1196	7	216.0	224.0	197.0
531	1197	7	146.0	143.0	121.0
532	1038	7	94.0	80.0	61.0
532	1126	7	89.0	71.0	59.0
532	1162	7	227.0	240.0	221.0
532	1163	7	234.0	241.0	225.0
532	1164	7	236.0	241.0	225.0
532	1165	7	236.0	240.0	225.0
532	1166	7	235.0	240.0	226.0
532	1167	7	235.0	240.0	227.0
532	1168	7	235.0	240.0	225.0
