2	178	12	126.0	98.0	114.0
2	315	12	150.0	53.0	87.0
2	317	12	120.0	43.0	74.0
2	471	12	175.0	0.0	0.0
2	740	12	34.0	18.0	2.0
2	743	12	34.0	22.0	3.0
5	331	12	37.0	24.0	7.0
5	738	12	34.0	19.0	5.0
6	507	12	38.0	25.0	9.0
7	637	12	32.0	5.0	5.0
8	217	12	38.0	18.0	5.0
9	362	12	37.0	35.0	5.0
532	1163	12	223.0	241.0	215.0
532	1164	12	232.0	241.0	225.0
532	1165	12	235.0	240.0	226.0
532	1166	12	235.0	240.0	226.0
532	1167	12	235.0	240.0	226.0
532	1168	12	235.0	240.0	225.0
532	1169	12	235.0	240.0	226.0
532	1170	12	235.0	240.0	224.0
532	1171	12	235.0	240.0	224.0
532	1172	12	234.0	240.0	224.0
532	1173	12	235.0	240.0	226.0
532	1174	12	235.0	240.0	225.0
532	1175	12	235.0	239.0	225.0
532	1176	12	235.0	240.0	226.0
532	1177	12	235.0	240.0	225.0
532	1178	12	235.0	241.0	225.0
532	1179	12	234.0	240.0	226.0
532	1180	12	236.0	241.0	227.0
532	1181	12	236.0	240.0	226.0
532	1182	12	235.0	241.0	226.0
532	1183	12	236.0	240.0	225.0
532	1184	12	235.0	240.0	226.0
532	1185	12	234.0	239.0	226.0
532	1186	12	235.0	240.0	226.0
532	1187	12	235.0	240.0	226.0
532	1188	12	235.0	240.0	227.0
532	1189	12	236.0	241.0	227.0
532	1190	12	235.0	240.0	227.0
532	1191	12	235.0	240.0	228.0
532	1192	12	235.0	240.0	226.0
532	1193	12	236.0	240.0	226.0
532	1194	12	236.0	241.0	226.0
532	1195	12	235.0	240.0	225.0
532	1196	12	234.0	240.0	225.0
532	1197	12	231.0	240.0	223.0
532	1198	12	188.0	216.0	172.0
533	1163	12	223.0	240.0	215.0
533	1164	12	233.0	242.0	224.0
533	1165	12	236.0	240.0	226.0
533	1166	12	236.0	240.0	226.0
533	1167	12	237.0	240.0	227.0
533	1168	12	236.0	240.0	226.0
533	1169	12	235.0	240.0	226.0
533	1170	12	235.0	240.0	225.0
533	1171	12	235.0	241.0	225.0
533	1172	12	236.0	240.0	226.0
533	1173	12	236.0	241.0	227.0
533	1174	12	236.0	240.0	225.0
533	1175	12	236.0	239.0	225.0
533	1176	12	236.0	241.0	226.0
533	1177	12	236.0	241.0	225.0
533	1178	12	237.0	240.0	225.0
533	1179	12	236.0	240.0	226.0
533	1180	12	236.0	241.0	226.0
533	1181	12	236.0	240.0	226.0
533	1182	12	236.0	241.0	226.0
533	1183	12	237.0	240.0	226.0
533	1184	12	236.0	240.0	226.0
533	1185	12	236.0	240.0	226.0
533	1186	12	235.0	240.0	225.0
533	1187	12	235.0	240.0	226.0
533	1188	12	235.0	239.0	226.0
533	1189	12	236.0	241.0	227.0
533	1190	12	236.0	240.0	226.0
533	1191	12	236.0	241.0	227.0
533	1192	12	235.0	240.0	226.0
533	1193	12	236.0	240.0	225.0
533	1194	12	237.0	240.0	226.0
533	1195	12	236.0	240.0	227.0
533	1196	12	236.0	240.0	226.0
533	1197	12	232.0	240.0	223.0
533	1198	12	186.0	215.0	169.0
534	1163	12	224.0	240.0	217.0
534	1164	12	233.0	240.0	224.0
534	1165	12	236.0	240.0	227.0
534	1166	12	237.0	240.0	228.0
534	1167	12	236.0	239.0	226.0
534	1168	12	235.0	241.0	225.0
534	1169	12	234.0	240.0	224.0
534	1170	12	232.0	241.0	221.0
534	1171	12	231.0	240.0	220.0
534	1172	12	232.0	240.0	220.0
534	1173	12	232.0	239.0	221.0
534	1174	12	232.0	240.0	221.0
534	1175	12	232.0	240.0	222.0
534	1176	12	232.0	240.0	221.0
534	1177	12	232.0	241.0	221.0
534	1178	12	232.0	240.0	220.0
534	1179	12	232.0	241.0	221.0
534	1180	12	232.0	241.0	221.0
534	1181	12	232.0	240.0	221.0
534	1182	12	233.0	242.0	221.0
534	1183	12	232.0	240.0	220.0
534	1184	12	231.0	240.0	221.0
534	1185	12	232.0	240.0	221.0
534	1186	12	233.0	240.0	222.0
534	1187	12	232.0	240.0	222.0
534	1188	12	232.0	239.0	221.0
534	1189	12	232.0	240.0	222.0
534	1190	12	233.0	240.0	221.0
