2	106	26	230.0	209.0	190.0
2	107	26	201.0	178.0	159.0
4	839	26	39.0	40.0	7.0
4	1112	26	42.0	30.0	12.0
5	41	26	38.0	34.0	7.0
6	1054	26	42.0	20.0	12.0
6	1097	26	43.0	22.0	16.0
8	961	26	38.0	7.0	13.0
9	728	26	44.0	28.0	13.0
270	1111	26	56.0	32.0	26.0
530	1195	26	156.0	136.0	147.0
531	1162	26	232.0	240.0	226.0
531	1163	26	233.0	240.0	227.0
531	1164	26	234.0	241.0	229.0
531	1165	26	233.0	240.0	226.0
531	1166	26	233.0	241.0	227.0
531	1167	26	233.0	240.0	226.0
531	1168	26	232.0	240.0	227.0
531	1169	26	233.0	241.0	226.0
531	1170	26	232.0	240.0	226.0
531	1171	26	232.0	240.0	227.0
531	1172	26	232.0	240.0	226.0
531	1173	26	233.0	241.0	227.0
531	1174	26	232.0	240.0	227.0
531	1175	26	232.0	240.0	227.0
531	1176	26	232.0	241.0	227.0
531	1177	26	232.0	240.0	226.0
531	1178	26	232.0	241.0	226.0
531	1179	26	231.0	240.0	227.0
531	1180	26	232.0	241.0	227.0
531	1181	26	232.0	241.0	227.0
531	1182	26	232.0	241.0	227.0
531	1183	26	231.0	241.0	226.0
531	1184	26	231.0	240.0	226.0
531	1185	26	231.0	240.0	226.0
531	1186	26	231.0	240.0	226.0
531	1187	26	231.0	240.0	226.0
531	1188	26	232.0	240.0	227.0
531	1189	26	233.0	241.0	228.0
531	1190	26	232.0	241.0	227.0
531	1191	26	230.0	240.0	226.0
531	1192	26	231.0	240.0	226.0
531	1193	26	231.0	240.0	226.0
531	1194	26	230.0	241.0	225.0
531	1195	26	220.0	234.0	207.0
531	1196	26	148.0	155.0	127.0
532	1161	26	231.0	240.0	225.0
532	1162	26	236.0	240.0	229.0
532	1163	26	238.0	241.0	230.0
532	1164	26	239.0	241.0	230.0
532	1165	26	238.0	240.0	229.0
532	1166	26	238.0	240.0	229.0
532	1167	26	238.0	240.0	229.0
532	1168	26	237.0	240.0	228.0
532	1169	26	238.0	240.0	229.0
532	1170	26	238.0	240.0	229.0
532	1171	26	238.0	240.0	228.0
532	1172	26	237.0	240.0	228.0
532	1173	26	238.0	240.0	230.0
532	1174	26	238.0	240.0	229.0
532	1175	26	238.0	239.0	229.0
532	1176	26	238.0	240.0	230.0
532	1177	26	238.0	240.0	229.0
532	1178	26	238.0	241.0	230.0
532	1179	26	239.0	240.0	229.0
532	1180	26	239.0	241.0	231.0
532	1181	26	239.0	240.0	230.0
532	1182	26	238.0	241.0	230.0
532	1183	26	238.0	240.0	229.0
532	1184	26	237.0	240.0	230.0
532	1185	26	238.0	239.0	230.0
532	1186	26	238.0	240.0	229.0
532	1187	26	238.0	240.0	230.0
532	1188	26	238.0	240.0	230.0
532	1189	26	240.0	241.0	230.0
532	1190	26	239.0	240.0	230.0
532	1191	26	239.0	240.0	230.0
532	1192	26	238.0	240.0	229.0
532	1193	26	238.0	240.0	229.0
532	1194	26	238.0	241.0	228.0
532	1195	26	228.0	240.0	209.0
532	1196	26	152.0	169.0	126.0
533	1161	26	232.0	240.0	225.0
533	1162	26	238.0	240.0	229.0
533	1163	26	239.0	240.0	229.0
533	1164	26	240.0	242.0	230.0
533	1165	26	239.0	240.0	231.0
533	1166	26	238.0	240.0	229.0
533	1167	26	239.0	240.0	229.0
533	1168	26	238.0	240.0	228.0
533	1169	26	238.0	240.0	229.0
533	1170	26	238.0	240.0	228.0
533	1171	26	238.0	241.0	228.0
533	1172	26	238.0	240.0	229.0
533	1173	26	238.0	241.0	229.0
533	1174	26	237.0	240.0	229.0
533	1175	26	238.0	239.0	229.0
533	1176	26	238.0	241.0	230.0
533	1177	26	238.0	241.0	229.0
533	1178	26	238.0	240.0	230.0
533	1179	26	239.0	240.0	229.0
533	1180	26	239.0	241.0	230.0
533	1181	26	237.0	240.0	229.0
533	1182	26	239.0	241.0	230.0
533	1183	26	238.0	240.0	229.0
533	1184	26	238.0	240.0	229.0
533	1185	26	239.0	240.0	230.0
533	1186	26	238.0	240.0	229.0
533	1187	26	239.0	240.0	230.0
533	1188	26	238.0	239.0	229.0
533	1189	26	239.0	241.0	230.0
533	1190	26	239.0	240.0	230.0
533	1191	26	239.0	241.0	231.0
533	1192	26	239.0	240.0	230.0
533	1193	26	239.0	240.0	230.0
533	1194	26	238.0	240.0	228.0
533	1195	26	227.0	240.0	208.0
533	1196	26	151.0	167.0	128.0
534	1161	26	233.0	241.0	225.0
534	1162	26	238.0	241.0	229.0
534	1163	26	238.0	240.0	230.0
534	1164	26	239.0	240.0	230.0
534	1165	26	238.0	240.0	229.0
534	1166	26	236.0	240.0	227.0
534	1167	26	234.0	239.0	224.0
534	1168	26	233.0	241.0	222.0
534	1169	26	233.0	240.0	222.0
534	1170	26	232.0	241.0	222.0
